time (Julian Date),wavelength (nm),irradiance (W/m^2/nm),measurement_stability (W/m^2/nm),measurement_precision (W/m^2/nm),instrument_uncertainty (W/m^2/nm),quality (Bit Flag)
2458192.0,229.219,0.0469160322,2.6903366233455017E-5,1.9102857550024055E-5,1.959609508048743E-4,0
2458192.0,229.303,0.0485729692,2.775236680463422E-5,1.9660481484606862E-5,2.0266292267479002E-4,0
2458192.0,229.388,0.0491549219,2.8135649699834175E-5,1.990746386582032E-5,2.0569322805386037E-4,0
2458192.0,229.472,0.0492072766,2.8137623303337023E-5,1.990895725612063E-5,2.0618268172256649E-4,0
2458192.0,229.558,0.0486822352,2.7691154173226096E-5,1.9646160581032746E-5,2.0419085922185332E-4,0
2458192.0,229.642,0.04718967,2.678891905816272E-5,1.8945729607366957E-5,1.9827167852781713E-4,0
2458192.0,229.727,0.0443968522,2.5205305064446293E-5,1.7797416148823686E-5,1.8725110567174852E-4,0
2458192.0,229.812,0.0415815421,2.345155371585861E-5,1.6668991520418786E-5,1.757891004672274E-4,0
2458192.0,229.898,0.0401976614,2.268685602757614E-5,1.6025480363168754E-5,1.6916914319153875E-4,0
2458192.0,229.982,0.0395769068,2.2345426259562373E-5,1.572437395225279E-5,1.6623111150693148E-4,0
2458192.0,230.068,0.0397091035,2.2457910745288245E-5,1.572790279169567E-5,1.664418523432687E-4,0
2458192.0,230.154,0.041098115,2.3355316443485208E-5,1.6271455024252646E-5,1.7198386194650084E-4,0
2458192.0,230.240,0.0446656839,2.5217366783181205E-5,1.7527350792079233E-5,1.855816663010046E-4,0
2458192.0,230.326,0.048603679,2.741877324297093E-5,1.8989128875546157E-5,2.0184491586405784E-4,0
2458192.0,230.412,0.052548646,2.9723159968852997E-5,2.045465043920558E-5,2.185783232562244E-4,0
2458192.0,230.498,0.0567876025,3.21721236105077E-5,2.1989721062709577E-5,2.3610708012711257E-4,0
2458192.0,230.584,0.0604645576,3.405318784643896E-5,2.327478796360083E-5,2.51598481554538E-4,0
2458192.0,230.671,0.0622798099,3.452171586104669E-5,2.3834561943658628E-5,2.598509017843753E-4,0
2458192.0,230.757,0.0614130662,3.411400393815711E-5,2.347919507883489E-5,2.576598199084401E-4,0
2458192.0,230.844,0.0586800437,3.27120469592046E-5,2.237256194348447E-5,2.469964965712279E-4,0
2458192.0,230.931,0.0542215711,3.024095349246636E-5,2.0618706912500784E-5,2.2910404368303716E-4,0
2458192.0,231.018,0.0486650287,2.7202475394005887E-5,1.850492844823748E-5,2.065692242467776E-4,0
2458192.0,231.105,0.0437702418,2.4401610062341206E-5,1.6653682905598544E-5,1.861328346421942E-4,0
2458192.0,231.193,0.0411628717,2.2976724721956998E-5,1.5599493053741753E-5,1.7400771321263164E-4,0
2458192.0,231.280,0.0406736408,2.2796533812652342E-5,1.5349045497714542E-5,1.7084831779357046E-4,0
2458192.0,231.367,0.0419612337,2.3576028979732655E-5,1.5804673239472322E-5,1.7556390957906842E-4,0
2458192.0,231.455,0.0450435504,2.5399607693543658E-5,1.6880589100765064E-5,1.876397436717525E-4,0
2458192.0,231.543,0.0489914598,2.7457715987111442E-5,1.8193813957623206E-5,2.0332331769168377E-4,0
2458192.0,231.631,0.0514012865,2.886794572987128E-5,1.9054683434660546E-5,2.141767618013546E-4,0
2458192.0,231.719,0.0521343883,2.897995182138402E-5,1.9305463865748607E-5,2.1815077343489975E-4,0
2458192.0,231.807,0.0516766953,2.8927805033163168E-5,1.9086961401626468E-5,2.1690217545256019E-4,0
2458192.0,231.896,0.0508391285,2.8524285880848765E-5,1.8617067325976677E-5,2.1355423086788505E-4,0
2458192.0,231.985,0.0501272962,2.8265472792554647E-5,1.8133845514967106E-5,2.1057904814369977E-4,0
2458192.0,232.073,0.0502676844,2.8111970095778815E-5,1.807559237931855E-5,2.1104939514771104E-4,0
2458192.0,232.162,0.051861599,2.910512193921022E-5,1.858480209193658E-5,2.1693392773158848E-4,0
2458192.0,232.251,0.0540028351,3.0294739190139808E-5,1.9311131836730056E-5,2.2548862034454942E-4,0
2458192.0,232.340,0.0559286051,3.151440978399478E-5,1.9927392713725567E-5,2.3339767358265817E-4,0
2458192.0,232.429,0.0564895143,3.196452234988101E-5,2.0115248844376765E-5,2.364281826885417E-4,0
2458192.0,232.519,0.0556457222,3.111144542344846E-5,1.981941568374168E-5,2.3354776203632355E-4,0
2458192.0,232.609,0.0536998917,3.0121542295091785E-5,1.9179487935616635E-5,2.2610997257288545E-4,0
2458192.0,232.698,0.0516881604,2.9157645258237608E-5,1.84723648999352E-5,2.1763112454209477E-4,0
2458192.0,232.788,0.0497445739,2.795251384668518E-5,1.7804224626161158E-5,2.0952749764546752E-4,0
2458192.0,232.878,0.0480615786,2.7014177248929627E-5,1.7205062249558978E-5,2.0239110745023936E-4,0
2458192.0,232.968,0.0468299546,2.6369105398771353E-5,1.6773263268987648E-5,1.9701840938068926E-4,0
2458192.0,233.058,0.0460445662,2.6080417228513397E-5,1.64697539730696E-5,1.9337423145771027E-4,0
2458192.0,233.149,0.0452127191,2.5657578589743935E-5,1.6205156498472206E-5,1.8999556777998805E-4,0
2458192.0,233.240,0.0447814691,2.545057941460982E-5,1.6040507034631446E-5,1.8805204308591783E-4,0
2458192.0,233.331,0.0445611315,2.5413248295080848E-5,1.5934276234474964E-5,1.8688551790546626E-4,0
2458192.0,233.422,0.0441987447,2.503370342310518E-5,1.5823168723727576E-5,1.8556865688879043E-4,0
2458192.0,233.513,0.0440988013,2.5234245185856707E-5,1.5776153304614127E-5,1.850197440944612E-4,0
2458192.0,233.604,0.0439623149,2.5063136490643956E-5,1.5690433428972028E-5,1.843688078224659E-4,0
2458192.0,233.695,0.0432308853,2.4360659153899178E-5,1.541014171380084E-5,1.8159601313527673E-4,0
2458192.0,233.787,0.0419395197,2.367876732023433E-5,1.4988178008934483E-5,1.766199857229367E-4,0
2458192.0,233.878,0.0408852313,2.309266710653901E-5,1.4578352420357987E-5,1.7197256966028363E-4,0
2458192.0,233.970,0.039790048,2.267402123834472E-5,1.4175299838825595E-5,1.674792729318142E-4,0
2458192.0,234.062,0.0388857624,2.214392225141637E-5,1.3829350791638717E-5,1.635173539398238E-4,0
2458192.0,234.154,0.0379247573,2.1604901121463627E-5,1.3504569324140903E-5,1.5954476839397103E-4,0
2458192.0,234.246,0.0369834007,2.1043673768872395E-5,1.3165506061341148E-5,1.5555208665318787E-4,0
2458192.0,234.339,0.0356773802,2.022305125137791E-5,1.2658469131565653E-5,1.5015786630101502E-4,0
2458192.0,234.432,0.0336923882,1.8945773263112642E-5,1.19618525786791E-5,1.423086505383253E-4,0
2458192.0,234.524,0.0321232183,1.811231777537614E-5,1.1435958185757045E-5,1.356187422061339E-4,0
2458192.0,234.617,0.0317710545,1.7916394426720217E-5,1.1289801477687433E-5,1.3350648805499077E-4,0
2458192.0,234.710,0.0325221193,1.8328426449443214E-5,1.153467019321397E-5,1.3609451707452536E-4,0
2458192.0,234.804,0.0345622345,1.942756171047222E-5,1.2307492397667374E-5,1.4414954057428986E-4,0
2458192.0,234.897,0.0383063943,2.1667165128747E-5,1.3670020962308627E-5,1.5894581156317145E-4,0
2458192.0,234.990,0.0430004561,2.3926828362164088E-5,1.5283821994671598E-5,1.7789099365472794E-4,0
2458192.0,235.084,0.0471586217,2.6175795937888324E-5,1.679367596807424E-5,1.956276100827381E-4,0
2458192.0,235.178,0.0505620994,2.7940412110183388E-5,1.8072680177283473E-5,2.104132727254182E-4,0
2458192.0,235.272,0.0536079628,2.9951448595966212E-5,1.9182494725100696E-5,2.2332201479002833E-4,0
2458192.0,235.366,0.0560074268,3.1263298296835274E-5,2.0011004380648956E-5,2.3365055676549673E-4,0
2458192.0,235.461,0.0571064215,3.183754961355589E-5,2.0324127035564743E-5,2.3886233975645155E-4,0
2458192.0,235.555,0.0565746939,3.160561027470976E-5,2.011634933296591E-5,2.3759272880852222E-4,0
2458192.0,235.649,0.0554610361,3.098642991972156E-5,1.9650766262202524E-5,2.3326186055783182E-4,0
2458192.0,235.744,0.0538889882,3.005649159604218E-5,1.8996246581082232E-5,2.2672241902910173E-4,0
2458192.0,235.839,0.0512893094,2.8688904421869665E-5,1.8090937373926863E-5,2.1652155555784702E-4,0
2458192.0,235.934,0.0489023689,2.735819543886464E-5,1.7215996194863692E-5,2.0638493879232556E-4,0
2458192.0,236.030,0.0468891457,2.627040885272436E-5,1.64878620125819E-5,1.9785351469181478E-4,0
2458192.0,236.125,0.04568787,2.5586534320609644E-5,1.6023386706365272E-5,1.9235690706409514E-4,0
2458192.0,236.221,0.0450563942,2.5234972781618126E-5,1.578954470460303E-5,1.8941171583719552E-4,0
2458192.0,236.316,0.0449036835,2.511827915441245E-5,1.5712850654381327E-5,1.8848356558009982E-4,0
2458192.0,236.412,0.0446880189,2.499505535524804E-5,1.561821045470424E-5,1.8756567442324013E-4,0
2458192.0,236.508,0.0444028021,2.4874652808648534E-5,1.5537600120296702E-5,1.8649580306373537E-4,0
2458192.0,236.604,0.0446002914,2.4972518076538108E-5,1.557140058139339E-5,1.8701572844292969E-4,0
2458192.0,236.701,0.0450642927,2.5344921596115455E-5,1.573221197759267E-5,1.8896811525337398E-4,0
2458192.0,236.798,0.0464359601,2.6294306735508144E-5,1.6160838640644215E-5,1.941283990163356E-4,0
2458192.0,236.895,0.0482404554,2.6784506189869717E-5,1.673694896453526E-5,2.0144171139691025E-4,0
2458192.0,236.992,0.0501081203,2.7756015697377734E-5,1.7335298252874054E-5,2.0920853421557695E-4,0
2458192.0,237.088,0.0515819141,2.858819607354235E-5,1.777756006049458E-5,2.1543439652305096E-4,0
2458192.0,237.185,0.0520035754,2.916060657298658E-5,1.7916947399498895E-5,2.179264120059088E-4,0
2458192.0,237.283,0.0519382559,2.881724140024744E-5,1.7821099390857853E-5,2.177859569201246E-4,0
2458192.0,237.380,0.0510764636,2.8713420761050656E-5,1.7519447283120826E-5,2.1469841885846108E-4,0
2458192.0,237.478,0.0500677898,2.819782093865797E-5,1.715098369459156E-5,2.1061029110569507E-4,0
2458192.0,237.576,0.049451214,2.783326999633573E-5,1.689807504590135E-5,2.077939425362274E-4,0
2458192.0,237.674,0.0489774636,2.748656515905168E-5,1.664923911448568E-5,2.0554101502057165E-4,0
2458192.0,237.772,0.0475390817,2.661979124241043E-5,1.609181890671607E-5,1.9996048649773002E-4,0
2458192.0,237.870,0.0448784061,2.4966682758531533E-5,1.516094653197797E-5,1.8950195226352662E-4,0
2458192.0,237.969,0.0415556943,2.3118571334634908E-5,1.4037635082786437E-5,1.7590778588782996E-4,0
2458192.0,238.068,0.0380044985,2.121964644175023E-5,1.2878067536803428E-5,1.613438653293997E-4,0
2458192.0,238.167,0.0351813986,1.967822026927024E-5,1.1905886822205503E-5,1.4912641199771315E-4,0
2458192.0,238.265,0.0335232633,1.879639967228286E-5,1.135156344389543E-5,1.4164367166813463E-4,0
2458192.0,238.364,0.0336862254,1.889447412395384E-5,1.13567812149995E-5,1.4130084309726954E-4,0
2458192.0,238.465,0.0352998219,1.9924194930354133E-5,1.1818382517958526E-5,1.4725126675330102E-4,0
2458192.0,238.564,0.0376768008,2.124886123056058E-5,1.2555087778309826E-5,1.5679409261792898E-4,0
2458192.0,238.664,0.0404215482,2.2742131477571093E-5,1.3417504305834882E-5,1.6801939636934549E-4,0
2458192.0,238.764,0.0427120145,2.4031036446103826E-5,1.4149522030493245E-5,1.7785976524464786E-4,0
2458192.0,238.864,0.0444663586,2.501597373338882E-5,1.472421263315482E-5,1.8558354349806905E-4,0
2458192.0,238.964,0.0461491564,2.5755918613867834E-5,1.5246656403178349E-5,1.926861295942217E-4,0
2458192.0,239.064,0.0475518777,2.644969026732724E-5,1.561531280458439E-5,1.9848874944727868E-4,0
2458192.0,239.165,0.0476102299,2.6493458790355362E-5,1.5612396964570507E-5,1.9950636487919837E-4,0
2458192.0,239.266,0.0466022149,2.5969418857130222E-5,1.5285113477148116E-5,1.9598724611569196E-4,0
2458192.0,239.367,0.0452346889,2.5196037313435227E-5,1.4780477613385301E-5,1.9031853298656642E-4,0
2458192.0,239.468,0.0430279679,2.414087975921575E-5,1.4026619282958563E-5,1.8145170179195702E-4,0
2458192.0,239.569,0.0400871852,2.2598187570110895E-5,1.3108642633596901E-5,1.6972565208561718E-4,0
2458192.0,239.670,0.0380781632,2.1547850337810814E-5,1.2461542610253673E-5,1.6096328909043223E-4,0
2458192.0,239.772,0.0377433365,2.1485931938514113E-5,1.2325128409429453E-5,1.5852633805479854E-4,0
2458192.0,239.874,0.038272833,2.177824717364274E-5,1.2500377124524675E-5,1.6025708464439958E-4,0
2458192.0,239.976,0.0391832638,2.228364974143915E-5,1.2792970665032044E-5,1.6385743219871074E-4,0
2458192.0,240.079,0.0402685655,2.2905480363988318E-5,1.313766188104637E-5,1.6831383982207626E-4,0
2458192.0,240.180,0.0410815802,2.346359906368889E-5,1.3336710253497586E-5,1.716123369988054E-4,0
2458192.0,240.283,0.0403940258,2.3123262508306652E-5,1.3130702427588403E-5,1.69670776813291E-4,0
2458192.0,240.386,0.0390180962,2.238578599644825E-5,1.2701207197096664E-5,1.6439387400168926E-4,0
2458192.0,240.489,0.0378100175,2.1696525436709635E-5,1.230024645337835E-5,1.5925371553748846E-4,0
2458192.0,240.593,0.0368750419,2.111666981363669E-5,1.1965644262090791E-5,1.5507133502978832E-4,0
2458192.0,240.696,0.0359233103,2.0502180632320233E-5,1.1694041859300341E-5,1.5127917868085206E-4,0
2458192.0,240.799,0.0358054842,2.053134267043788E-5,1.1642862773442175E-5,1.5025689208414406E-4,0
2458192.0,240.902,0.0361093382,2.0558005417115055E-5,1.1712058949342463E-5,1.512264716438949E-4,0
2458192.0,241.006,0.0364145822,2.0904039047309197E-5,1.1781005923694465E-5,1.5254391473717988E-4,0
2458192.0,241.110,0.0370155562,2.1285351976985112E-5,1.195321419800166E-5,1.5493899991270155E-4,0
2458192.0,241.215,0.0382965832,2.2020058167981915E-5,1.236669413628988E-5,1.599457609700039E-4,0
2458192.0,241.318,0.0403864001,2.3129367036744952E-5,1.3037354619882535E-5,1.6828119987621903E-4,0
2458192.0,241.423,0.0433048492,2.4781500542303547E-5,1.3989090803079307E-5,1.8009758787229657E-4,0
2458192.0,241.528,0.0469629379,2.687467531359289E-5,1.5202213035081513E-5,1.950791775016114E-4,0
2458192.0,241.633,0.0515433239,2.9451879527186975E-5,1.6691008568159305E-5,2.1376060612965375E-4,0
2458192.0,241.738,0.0564729781,3.217440826119855E-5,1.8278542484040372E-5,2.3404105741064996E-4,0
2458192.0,241.844,0.060883473,3.463428947725333E-5,1.9717635950655676E-5,2.5279560941271484E-4,0
2458192.0,241.949,0.0642109791,3.649271820904687E-5,2.0826084437430836E-5,2.6729522505775094E-4,0
2458192.0,242.054,0.0665304104,3.7801142752869055E-5,2.1611298507195897E-5,2.776159381028265E-4,0
2458192.0,242.160,0.0680155167,3.864273821818642E-5,2.2155247279442847E-5,2.8440504684112966E-4,0
2458192.0,242.267,0.0692189442,3.9263082726392895E-5,2.254874743812252E-5,2.8949545230716467E-4,0
2458192.0,242.373,0.0694985917,3.9413629565387964E-5,2.2675536456517875E-5,2.911662159021944E-4,0
2458192.0,242.479,0.0692103099,3.929823651560582E-5,2.266702904307749E-5,2.905006695073098E-4,0
2458192.0,242.586,0.0695681816,3.9463564462494105E-5,2.281552951899357E-5,2.9164113220758736E-4,0
2458192.0,242.693,0.0703106934,3.978801396442577E-5,2.3041919121169485E-5,2.9432366136461496E-4,0
2458192.0,242.800,0.0702336091,3.972348713432439E-5,2.305195630469825E-5,2.944390580523759E-4,0
2458192.0,242.907,0.069488295,3.9319373172475025E-5,2.2883923520566896E-5,2.918663085438311E-4,0
2458192.0,243.014,0.0688755037,3.891026062774472E-5,2.2683971110382117E-5,2.8915429720655084E-4,0
2458192.0,243.122,0.0676225445,3.815039599430747E-5,2.2283278667600825E-5,2.8412832762114704E-4,0
2458192.0,243.230,0.0654645106,3.696674684761092E-5,2.1647094399668276E-5,2.757464535534382E-4,0
2458192.0,243.337,0.0634621996,3.583203942980617E-5,2.102957841998432E-5,2.673220296856016E-4,0
2458192.0,243.445,0.0620014404,3.497302168398164E-5,2.0559153199428692E-5,2.607900823932141E-4,0
2458192.0,243.553,0.0608286668,3.431193908909336E-5,2.0209618014632724E-5,2.5573064340278506E-4,0
2458192.0,243.663,0.060273161,3.40282276738435E-5,2.0093129933229648E-5,2.532486687414348E-4,0
2458192.0,243.771,0.0609781486,3.435185499256477E-5,2.0316911104600877E-5,2.5536250905133784E-4,0
2458192.0,243.880,0.0619824647,3.486611240077764E-5,2.0654666514019482E-5,2.592881501186639E-4,0
2458192.0,243.990,0.0626679007,3.526312139001675E-5,2.0942496121278964E-5,2.624767366796732E-4,0
2458192.0,244.099,0.0635843959,3.5738419683184475E-5,2.128080086549744E-5,2.662338665686548E-4,0
2458192.0,244.209,0.0645145073,3.6142821045359597E-5,2.1550100427703E-5,2.6980487746186554E-4,0
2458192.0,244.318,0.0638659414,3.578062023734674E-5,2.1387028027675115E-5,2.68053961917758E-4,0
2458192.0,244.428,0.0621265019,3.4815315302694216E-5,2.0864728867309168E-5,2.6149285258725286E-4,0
2458192.0,244.539,0.0600980381,3.3648389944573864E-5,2.0215071344864555E-5,2.5313268997706473E-4,0
2458192.0,244.648,0.0578198744,3.2320858736056834E-5,1.944835457834415E-5,2.4357644724659622E-4,0
2458192.0,244.759,0.0547042088,3.0601655453210697E-5,1.8463888409314677E-5,2.3114201030693948E-4,0
2458192.0,244.870,0.0517521443,2.895900615840219E-5,1.7511309124529362E-5,2.1864438895136118E-4,0
2458192.0,244.981,0.0495191601,2.7700514692696743E-5,1.6787880667834543E-5,2.0855014736298472E-4,0
2458192.0,245.130,0.0474479401,2.65433918684721E-5,1.6105394024634734E-5,1.9964594685006887E-4,0
2458192.0,245.227,0.046434705,2.600339394120965E-5,1.5805035218363628E-5,1.9534735474735498E-4,0
2458192.0,245.325,0.0460911791,2.5754303351277485E-5,1.5690668078605086E-5,1.9346548651810735E-4,0
2458192.0,245.423,0.0462091534,2.5773420929908752E-5,1.5745436030556448E-5,1.9377077114768326E-4,0
2458192.0,245.522,0.0465886963,2.5956042009056546E-5,1.5884799722698517E-5,1.9522625370882452E-4,0
2458192.0,245.619,0.0468037462,2.6062916731461883E-5,1.599051392986439E-5,1.9628769950941205E-4,0
2458192.0,245.718,0.0469609497,2.6140010959352367E-5,1.60488452820573E-5,1.9690806220751256E-4,0
2458192.0,245.817,0.0468489381,2.606158705020789E-5,1.6031923223636113E-5,1.9651572802104056E-4,0
2458192.0,245.915,0.0465256843,2.5857800210360438E-5,1.5942971003823914E-5,1.9517024338711053E-4,0
2458192.0,246.014,0.0459839719,2.555476203269791E-5,1.5787114534759894E-5,1.9306533795315772E-4,0
2458192.0,246.114,0.0453955614,2.5217032089130953E-5,1.559695738251321E-5,1.9057180907111615E-4,0
2458192.0,246.213,0.0448074182,2.4899298296077177E-5,1.544317819934804E-5,1.8828771135304123E-4,0
2458192.0,246.313,0.0448188985,2.4892980945878662E-5,1.546479506941978E-5,1.881226635305211E-4,0
2458192.0,246.413,0.0453868846,2.5192066459567286E-5,1.5677456758567132E-5,1.9027410598937422E-4,0
2458192.0,246.513,0.0463562169,2.5724009901750833E-5,1.603892451385036E-5,1.9427368533797562E-4,0
2458192.0,246.613,0.0477156296,2.6451045414432883E-5,1.651934508117847E-5,1.998026855289936E-4,0
2458192.0,246.712,0.049174729,2.722323188208975E-5,1.7018777725752443E-5,2.056855446426198E-4,0
2458192.0,246.813,0.0502832644,2.78378720395267E-5,1.745437657518778E-5,2.1065108012408018E-4,0
2458192.0,246.913,0.0514630196,2.8463820854085498E-5,1.786943175829947E-5,2.15477091842331E-4,0
2458192.0,247.014,0.0524269875,2.8978580303373747E-5,1.8229959096061066E-5,2.1960976300761104E-4,0
2458192.0,247.114,0.0531687082,2.937234239652753E-5,1.851347587944474E-5,2.2281256678979844E-4,0
2458192.0,247.216,0.0537606503,2.9677088605239987E-5,1.8743519831332378E-5,2.25321578909643E-4,0
2458192.0,247.317,0.0541966687,2.9901731977588497E-5,1.892409818537999E-5,2.2723799338564277E-4,0
2458192.0,247.418,0.0545321146,3.006769111379981E-5,1.9057237295783125E-5,2.286560629727319E-4,0
2458192.0,247.520,0.0546708428,3.0117125788819976E-5,1.9136228729621507E-5,2.292991557624191E-4,0
2458192.0,247.622,0.0546598742,3.0083238016231917E-5,1.9151102605974302E-5,2.2928116959519684E-4,0
2458192.0,247.724,0.054179342,2.9768591048195958E-5,1.897322727018036E-5,2.27166194235906E-4,0
2458192.0,247.826,0.052681253,2.8942686185473576E-5,1.8494778487365693E-5,2.213520638179034E-4,0
2458192.0,247.928,0.0507530185,2.788095844152849E-5,1.786470784281846E-5,2.1357982768677175E-4,0
2458192.0,248.030,0.0490109517,2.6901827368419617E-5,1.7265187125303783E-5,2.0611908985301852E-4,0
2458192.0,248.133,0.0472975098,2.595538717287127E-5,1.6698913896107115E-5,1.990500168176368E-4,0
2458192.0,248.235,0.0457155717,2.5052389901247807E-5,1.6128393326653168E-5,1.9214002531953156E-4,0
2458192.0,248.338,0.0437477136,2.3988366592675447E-5,1.549490298202727E-5,1.8428120529279113E-4,0
2458192.0,248.441,0.0423035884,2.318458427907899E-5,1.5006411558715627E-5,1.7806654796004295E-4,0
2458192.0,248.544,0.0414232689,2.26710853894474E-5,1.4690564057673328E-5,1.740380539558828E-4,0
2458192.0,248.648,0.0405762143,2.219028101535514E-5,1.4400228792510461E-5,1.7041820683516562E-4,0
2458192.0,248.752,0.0395391773,2.162364216928836E-5,1.4052934602659661E-5,1.6615264758002013E-4,0
2458192.0,248.856,0.0386220655,2.1145528080523945E-5,1.379864443151746E-5,1.6259516996797174E-4,0
2458192.0,248.960,0.0390004474,2.1348303562263027E-5,1.3957240298623219E-5,1.6379366570618004E-4,0
2458192.0,249.064,0.0406788451,2.223969750048127E-5,1.4534140063915402E-5,1.7015387129504234E-4,0
2458192.0,249.167,0.0429100206,2.3460823285859078E-5,1.5373983842437156E-5,1.7948250751942396E-4,0
2458192.0,249.272,0.0461634792,2.5237250156351365E-5,1.6569112631259486E-5,1.9287744362372905E-4,0
2458192.0,249.376,0.0503494387,2.755734203674365E-5,1.807894659577869E-5,2.1011810167692602E-4,0
2458192.0,249.482,0.0552214323,3.082205148530193E-5,1.9748931663343683E-5,2.298252220498398E-4,0
2458192.0,249.586,0.0590920844,3.302982440800406E-5,2.1108839064254425E-5,2.4640484480187297E-4,0
2458192.0,249.692,0.0617580491,3.475771518424153E-5,2.2072870706324466E-5,2.5804084725677967E-4,0
2458192.0,249.797,0.0634963017,3.5787266824627295E-5,2.2692618586006574E-5,2.6571156922727823E-4,0
2458192.0,249.903,0.0645693838,3.68788096238859E-5,2.2992955564404838E-5,2.7032027719542384E-4,0
2458192.0,250.009,0.0644922689,3.685291812871583E-5,2.2898220777278766E-5,2.702394558582455E-4,0
2458192.0,250.114,0.0630725455,3.6317975173005834E-5,2.2364571123034693E-5,2.647853398229927E-4,0
2458192.0,250.221,0.0608637654,3.505761196720414E-5,2.1591655240627006E-5,2.5623643887229264E-4,0
2458192.0,250.327,0.0593695773,3.374432708369568E-5,2.1013433070038445E-5,2.4967550416477025E-4,0
2458192.0,250.434,0.0584319457,3.343686694279313E-5,2.0592302462318912E-5,2.4525020853616297E-4,0
2458192.0,250.540,0.0570961985,3.2683958124835044E-5,2.0093399143661372E-5,2.3981528647709638E-4,0
2458192.0,250.646,0.0555479132,3.1839586881687865E-5,1.9529499695636332E-5,2.3360358318313956E-4,0
2458192.0,250.754,0.0544811476,3.149347685393877E-5,1.909921229525935E-5,2.2914518194738775E-4,0
2458192.0,250.861,0.0542977765,3.136614759569056E-5,1.8967431969940662E-5,2.2775138495489955E-4,0
2458192.0,250.969,0.0537760601,3.1065366783877835E-5,1.8725326299318112E-5,2.254224382340908E-4,0
2458192.0,251.076,0.0522072163,3.0408538805204444E-5,1.8130422176909633E-5,2.1933794778306037E-4,0
2458192.0,251.183,0.0501472526,2.9221662771306E-5,1.7355920135742053E-5,2.1101301535964012E-4,0
2458192.0,251.291,0.0480876561,2.8015845600748435E-5,1.6519270502612926E-5,2.0221016893628985E-4,0
2458192.0,251.400,0.0457886989,2.692060843401123E-5,1.5628329492756166E-5,1.927450211951509E-4,0
2458192.0,251.508,0.0434892272,2.5566650947439484E-5,1.4784690392843913E-5,1.830926921684295E-4,0
2458192.0,251.617,0.0413103282,2.4320002921740524E-5,1.4017758985573892E-5,1.7409265274181962E-4,0
2458192.0,251.725,0.0398803055,2.368609420955181E-5,1.3450708138407208E-5,1.6788790526334196E-4,0
2458192.0,251.834,0.0391569042,2.325503373867832E-5,1.3094171663396992E-5,1.6448598762508482E-4,0
2458192.0,251.944,0.0388342011,2.309704177605454E-5,1.2922958376293536E-5,1.6312759544234723E-4,0
2458192.0,252.053,0.0390956138,2.3439199139829725E-5,1.2931599485455081E-5,1.639469846850261E-4,0
2458192.0,252.162,0.0395957398,2.3725327991996892E-5,1.2981790860067122E-5,1.656981185078621E-4,0
2458192.0,252.272,0.0395581873,2.3711529138381593E-5,1.2896029147668742E-5,1.657916436670348E-4,0
2458192.0,252.381,0.0391365529,2.3449894797522575E-5,1.271730798180215E-5,1.6426161164417863E-4,0
2458192.0,252.491,0.0388885165,2.311222669959534E-5,1.2596537999343127E-5,1.6332286759279668E-4,0
2458192.0,252.602,0.0393214142,2.3361390049103647E-5,1.2655643331527244E-5,1.6479540499858558E-4,0
2458192.0,252.712,0.039986149,2.375324947934132E-5,1.2766497093252838E-5,1.6743688320275396E-4,0
2458192.0,252.823,0.0406853697,2.4095512344501913E-5,1.2924872862640768E-5,1.705640461295843E-4,0
2458192.0,252.933,0.0420031796,2.4969926016638055E-5,1.329837687080726E-5,1.7589700291864574E-4,0
2458192.0,253.045,0.0440356152,2.6193611120106652E-5,1.3871051123715006E-5,1.8405485025141388E-4,0
2458192.0,253.156,0.0462808897,2.7736065021599643E-5,1.4479424862656742E-5,1.9325671019032598E-4,0
2458192.0,253.267,0.0481558061,2.8493692298070528E-5,1.4958280189603101E-5,2.011874021263793E-4,0
2458192.0,253.379,0.0493795796,2.8923008358106017E-5,1.5292747775674798E-5,2.0675454288721085E-4,0
2458192.0,253.491,0.0505771341,2.9268998332554474E-5,1.5547240764135495E-5,2.116324903909117E-4,0
2458192.0,253.603,0.0514391073,3.0391436666832305E-5,1.5721247109468095E-5,2.154052199330181E-4,0
2458192.0,253.714,0.0521060487,3.0402608899748884E-5,1.5840174455661327E-5,2.182941243518144E-4,0
2458192.0,253.827,0.0527735189,3.052225292776711E-5,1.5952229659887962E-5,2.2116811305750161E-4,0
2458192.0,253.940,0.0535351819,3.1214334740070626E-5,1.6097314073704183E-5,2.2425103816203773E-4,0
2458192.0,254.052,0.0542716632,3.137839667033404E-5,1.6251566194114275E-5,2.274626458529383E-4,0
2458192.0,254.165,0.0551448783,3.1846753699937835E-5,1.6425650755991228E-5,2.3098370002117008E-4,0
2458192.0,254.279,0.055876247,3.1806786864763126E-5,1.6563213648623787E-5,2.3402525403071195E-4,0
2458192.0,254.392,0.0562973858,3.145918162772432E-5,1.6597330613876693E-5,2.3587462783325464E-4,0
2458192.0,254.506,0.0564105557,3.181320789735764E-5,1.6556232367292978E-5,2.3668141511734575E-4,0
2458192.0,254.620,0.0569027114,3.208974521839991E-5,1.662239810684696E-5,2.38514767261222E-4,0
2458192.0,254.733,0.0577965791,3.262881000409834E-5,1.683075970504433E-5,2.4238367041107267E-4,0
2458192.0,254.847,0.0596552355,3.362381539773196E-5,1.7246291463379748E-5,2.496244851499796E-4,0
